customer_id,product_id,order_id,purchase_date,items
230331,63510,1232475,2024-12-27,3.6666666666666665
251442,57414,1237807,2024-12-28,3.0
64218,63538,1235558,2024-12-28,1.6666666666666667
154890,30500,1230878,2024-12-27,67.0
154890,11262,1224152,2024-12-26,16.333333333333332
176319,10652,1236274,2024-12-28,2.3333333333333335
176472,30500,1236276,2024-12-28,2.3333333333333335
184113,63188,1231204,2024-12-27,1.6666666666666667
186378,56696,1231227,2024-12-27,1.0
192942,11262,1231340,2024-12-27,33.666666666666664
205662,63538,1236657,2024-12-28,5.666666666666667
207330,56696,1225067,2024-12-26,1.0
212220,63188,1236797,2024-12-28,10.333333333333334
217002,62944,1236895,2024-12-28,1.6666666666666667
224631,63510,1225758,2024-12-26,1.6666666666666667
235932,11262,1237355,2024-12-28,4.333333333333333
25749,30500,1235439,2024-12-28,13.666666666666666
71766,56714,1235679,2024-12-28,1.0
153312,56714,1236106,2024-12-28,1.6666666666666667
154740,1370,1230873,2024-12-27,1.0
165684,62944,1231043,2024-12-27,1.0
167514,30500,1231049,2024-12-27,6.333333333333333
179496,1370,1224408,2024-12-26,7.0
181101,11262,1236296,2024-12-28,6.333333333333333
183786,10652,1236325,2024-12-28,1.0
186657,39186,1231229,2024-12-27,1.6666666666666667
192771,33886,1236429,2024-12-28,5.666666666666667
203184,1370,1231645,2024-12-27,1.0
206406,63510,1236666,2024-12-28,4.333333333333333
210882,63538,1236761,2024-12-28,3.6666666666666665
214194,1304,1225340,2024-12-26,1.0
229341,56714,1232422,2024-12-27,1.0
243927,56714,1237583,2024-12-28,2.3333333333333335
252480,57414,1222364,2024-12-25,1.6666666666666667
59691,1370,1229866,2024-12-27,1.6666666666666667
154551,1304,1230872,2024-12-27,1.6666666666666667
157398,63188,1230912,2024-12-27,1.0
157500,63188,1236132,2024-12-28,1.6666666666666667
165744,56714,1224303,2024-12-26,1.6666666666666667
171372,1370,1236248,2024-12-28,1.0
177672,11262,1224398,2024-12-26,1.6666666666666667
203184,10652,1240656,2024-12-29,1.0
212211,11262,1231875,2024-12-27,3.0
212220,1304,1236797,2024-12-28,7.0
231459,1370,1232509,2024-12-27,2.3333333333333335
232452,54096,1232559,2024-12-27,1.0
174468,56714,1236270,2024-12-28,13.666666666666666
175815,16358,1236273,2024-12-28,2.3333333333333335
177672,33886,1224398,2024-12-26,1.0
183666,11262,1231197,2024-12-27,2.3333333333333335
198279,30500,1231493,2024-12-27,2.3333333333333335
204189,10652,1236631,2024-12-28,1.0
204276,1304,1231671,2024-12-27,1.0
206772,56714,1236673,2024-12-28,1.0
223968,62944,1237017,2024-12-28,1.6666666666666667
227469,63360,1237100,2024-12-28,3.6666666666666665
230286,63188,1237192,2024-12-28,3.0
232452,63188,1232559,2024-12-27,1.6666666666666667
25749,59394,1235439,2024-12-28,1.0
129135,63510,1224023,2024-12-26,3.6666666666666665
153303,1304,1236105,2024-12-28,13.666666666666666
187962,1304,1231247,2024-12-27,1.6666666666666667
198279,63510,1231493,2024-12-27,4.333333333333333
203784,1304,1231655,2024-12-27,1.0
204189,30500,1236631,2024-12-28,47.0
206346,30500,1236664,2024-12-28,10.333333333333334
226662,59396,1237072,2024-12-28,1.6666666666666667
231909,1370,1232531,2024-12-27,1.6666666666666667
248202,56714,1233207,2024-12-27,1.0
251106,56714,1237801,2024-12-28,7.0
251631,63510,1237814,2024-12-28,3.6666666666666665
194229,57804,1236449,2024-12-28,3.0
206772,10652,1236673,2024-12-28,2.3333333333333335
208485,56714,1236706,2024-12-28,3.6666666666666665
210876,33886,1236760,2024-12-28,1.0
219021,1304,1236922,2024-12-28,3.6666666666666665
242619,57414,1237540,2024-12-28,1.0
249981,11262,1237755,2024-12-28,7.0
250974,56714,1227166,2024-12-26,2.3333333333333335
153084,57414,1224130,2024-12-26,1.6666666666666667
161667,33886,1231019,2024-12-27,3.6666666666666665
163251,56714,1231033,2024-12-27,3.0
194883,56714,1240451,2024-12-29,12.333333333333334
197673,30500,1224730,2024-12-26,10.333333333333334
203145,57414,1236620,2024-12-28,1.6666666666666667
208341,55632,1236704,2024-12-28,3.0
208722,56714,1236715,2024-12-28,1.6666666666666667
210168,63188,1231816,2024-12-27,1.0
225501,1370,1237047,2024-12-28,3.6666666666666665
232827,56714,1237271,2024-12-28,3.6666666666666665
251610,1370,1237812,2024-12-28,2.3333333333333335
153312,63188,1236106,2024-12-28,1.0
154434,10652,1236112,2024-12-28,1.0
154890,56714,1236118,2024-12-28,10.333333333333334
154998,35732,1224153,2024-12-26,1.0
164541,30500,1231039,2024-12-27,3.6666666666666665
164541,1370,1231039,2024-12-27,2.3333333333333335
172503,35732,1236253,2024-12-28,3.0
173796,57414,1231110,2024-12-27,1.6666666666666667
186951,56714,1236347,2024-12-28,1.0
209697,1370,1231803,2024-12-27,1.6666666666666667
209994,1304,1236737,2024-12-28,1.6666666666666667
211344,56714,1231850,2024-12-27,1.6666666666666667
72108,63188,1235683,2024-12-28,1.6666666666666667
72918,63188,1235693,2024-12-28,1.0
88821,63188,1235773,2024-12-28,1.0
163131,11262,1236212,2024-12-28,13.666666666666666
184113,50718,1231204,2024-12-27,1.6666666666666667
186174,35732,1236341,2024-12-28,7.0
186174,56714,1236341,2024-12-28,1.6666666666666667
187659,57414,1221830,2024-12-25,1.6666666666666667
187707,57804,1231241,2024-12-27,2.3333333333333335
194229,61540,1231380,2024-12-27,7.0
203151,1370,1236621,2024-12-28,2.3333333333333335
203328,1304,1231650,2024-12-27,1.6666666666666667
204189,50274,1236631,2024-12-28,1.0
210171,59396,1236742,2024-12-28,1.6666666666666667
213102,1304,1231905,2024-12-27,2.3333333333333335
227469,10652,1237100,2024-12-28,3.0
241389,1304,1232898,2024-12-27,1.6666666666666667
248061,57414,1233200,2024-12-27,1.0
251106,63510,1237801,2024-12-28,3.6666666666666665
25749,11262,1235439,2024-12-28,7.0
66879,33886,1235599,2024-12-28,1.0
128526,63418,1236028,2024-12-28,3.6666666666666665
154770,1304,1236114,2024-12-28,1.0
157500,11262,1236132,2024-12-28,13.666666666666666
160029,1304,1221803,2024-12-25,1.0
188844,54096,1231266,2024-12-27,1.6666666666666667
192771,11262,1236429,2024-12-28,11.0
205662,30500,1236657,2024-12-28,2.3333333333333335
206346,1370,1236664,2024-12-28,1.6666666666666667
206868,48298,1236675,2024-12-28,3.6666666666666665
208899,56714,1236718,2024-12-28,1.6666666666666667
210168,54096,1231816,2024-12-27,1.6666666666666667
212220,63360,1236797,2024-12-28,10.333333333333334
222204,50718,1236975,2024-12-28,13.666666666666666
227343,1370,1232332,2024-12-27,1.6666666666666667
236115,56714,1232693,2024-12-27,3.0
243927,57414,1233009,2024-12-27,2.3333333333333335
154119,1370,1236110,2024-12-28,1.0
188730,54096,1231264,2024-12-27,2.3333333333333335
211533,10652,1231858,2024-12-27,7.0
224169,56714,1232234,2024-12-27,4.333333333333333
227469,59394,1237100,2024-12-28,1.0
230178,11262,1232466,2024-12-27,2.3333333333333335
231663,1370,1232517,2024-12-27,3.6666666666666665
235458,50274,1237342,2024-12-28,1.6666666666666667
237300,3382,1232735,2024-12-27,1.0
157416,1304,1236131,2024-12-28,1.0
164661,1370,1236216,2024-12-28,33.666666666666664
176472,11262,1236276,2024-12-28,1.6666666666666667
183492,11262,1236320,2024-12-28,224.33333333333337
188730,11262,1236373,2024-12-28,3.6666666666666665
194229,59396,1236449,2024-12-28,5.0
197286,57804,1231463,2024-12-27,1.0
198210,56714,1231490,2024-12-27,2.3333333333333335
206406,57414,1236666,2024-12-28,3.6666666666666665
211533,61540,1231858,2024-12-27,20.333333333333332
213102,57414,1231905,2024-12-27,2.3333333333333335
227238,1370,1237092,2024-12-28,3.6666666666666665
236775,1370,1232715,2024-12-27,12.333333333333334
72045,1304,1230148,2024-12-27,3.6666666666666665
88821,62074,1235773,2024-12-28,1.0
174468,11262,1236270,2024-12-28,40.333333333333336
183489,57414,1236319,2024-12-28,1.0
195723,62944,1231418,2024-12-27,1.6666666666666667
203724,30500,1236627,2024-12-28,3.6666666666666665
205662,35732,1236657,2024-12-28,3.0
207999,16358,1236693,2024-12-28,1.6666666666666667
208341,1370,1236704,2024-12-28,1.6666666666666667
211413,11262,1225199,2024-12-26,7.0
211533,16358,1231858,2024-12-27,9.666666666666666
237804,62074,1232750,2024-12-27,1.6666666666666667
246216,56714,1233110,2024-12-27,3.0
248250,1370,1237696,2024-12-28,3.6666666666666665
251625,57414,1227214,2024-12-26,2.3333333333333335
72045,30500,1230148,2024-12-27,3.6666666666666665
72930,56714,1230182,2024-12-27,3.6666666666666665
153303,57414,1236105,2024-12-28,3.6666666666666665
154476,57414,1230870,2024-12-27,2.3333333333333335
154770,63510,1236114,2024-12-28,1.0
163131,35732,1236212,2024-12-28,4.333333333333333
188196,11262,1231249,2024-12-27,1.0
192735,63510,1231335,2024-12-27,1.6666666666666667
204189,57804,1236631,2024-12-28,1.0
204522,54096,1236635,2024-12-28,3.0
208341,50274,1236704,2024-12-28,1.0
211533,1304,1231858,2024-12-27,11.0
212211,30500,1231875,2024-12-27,3.6666666666666665
212220,57414,1236797,2024-12-28,10.333333333333334
238218,56714,1232763,2024-12-27,3.0
239556,56714,1237463,2024-12-28,5.0
242619,56714,1237540,2024-12-28,4.333333333333333
246150,1370,1233106,2024-12-27,2.3333333333333335
72930,63188,1230182,2024-12-27,5.666666666666667
88821,1370,1230331,2024-12-27,2.3333333333333335
154803,1304,1236115,2024-12-28,1.0
165687,33534,1236218,2024-12-28,1.0
166437,30500,1236223,2024-12-28,1.0
175815,16358,1236273,2024-12-28,2.3333333333333335
187707,39186,1231241,2024-12-27,17.0
192942,56714,1231340,2024-12-27,2.3333333333333335
192942,57414,1231340,2024-12-27,1.6666666666666667
197673,56714,1231476,2024-12-27,2.3333333333333335
204189,59396,1236631,2024-12-28,2.3333333333333335
207096,1304,1231739,2024-12-27,1.6666666666666667
207330,63186,1231748,2024-12-27,3.0
207999,56696,1236693,2024-12-28,1.0
210120,1370,1231815,2024-12-27,1.6666666666666667
210690,56714,1225165,2024-12-26,2.3333333333333335
219021,10652,1236922,2024-12-28,1.6666666666666667
232452,1370,1232559,2024-12-27,1.0
232656,11262,1232569,2024-12-27,3.0
235932,56696,1237355,2024-12-28,1.0
72930,35732,1230182,2024-12-27,7.0
154032,35846,1236109,2024-12-28,1.0
157398,1370,1230912,2024-12-27,1.0
157938,63510,1236141,2024-12-28,1.6666666666666667
165750,63188,1236219,2024-12-28,3.6666666666666665
187707,35732,1231241,2024-12-27,7.0
187707,63510,1231241,2024-12-27,10.333333333333334
195723,1304,1231418,2024-12-27,7.0
206346,35732,1236664,2024-12-28,7.0
206433,39186,1236667,2024-12-28,1.0
206868,1304,1236675,2024-12-28,33.666666666666664
208491,56714,1236707,2024-12-28,2.3333333333333335
210882,11262,1236761,2024-12-28,1.0
224169,50274,1232234,2024-12-27,2.3333333333333335
230178,35732,1237186,2024-12-28,2.3333333333333335
230604,30500,1232483,2024-12-27,1.6666666666666667
236775,56714,1232715,2024-12-27,8.333333333333334
250974,30500,1227166,2024-12-26,1.0
154434,57414,1236112,2024-12-28,1.0
154740,35732,1230873,2024-12-27,1.0
163131,63360,1236212,2024-12-28,7.0
167652,1370,1236230,2024-12-28,1.6666666666666667
172719,1304,1231092,2024-12-27,1.0
183213,63360,1236314,2024-12-28,13.666666666666666
183666,32496,1231197,2024-12-27,1.0
192735,56714,1231335,2024-12-27,1.0
207330,1304,1231748,2024-12-27,1.6666666666666667
236655,1370,1232710,2024-12-27,2.3333333333333335
242409,1304,1237530,2024-12-28,1.6666666666666667
252480,56714,1222364,2024-12-25,1.0
88821,30500,1235773,2024-12-28,1.6666666666666667
153315,1304,1236107,2024-12-28,2.3333333333333335
154167,63188,1236111,2024-12-28,1.0
154797,10652,1224151,2024-12-26,1.0
154890,63510,1236118,2024-12-28,67.0
157938,11262,1236141,2024-12-28,7.0
164541,11262,1231039,2024-12-27,4.333333333333333
183489,59396,1236319,2024-12-28,2.3333333333333335
187707,63188,1231241,2024-12-27,3.6666666666666665
188700,30500,1231263,2024-12-27,3.0
206406,30500,1236666,2024-12-28,1.6666666666666667
211767,1370,1236785,2024-12-28,3.6666666666666665
220632,1370,1232113,2024-12-27,3.0
227310,30500,1232331,2024-12-27,7.0
154167,57414,1236111,2024-12-28,1.0
155337,1304,1224154,2024-12-26,2.3333333333333335
157500,63510,1236132,2024-12-28,7.0
160029,63510,1221803,2024-12-25,3.0
165744,39186,1224303,2024-12-26,3.0
166362,56714,1236222,2024-12-28,1.0
175815,1370,1236273,2024-12-28,1.6666666666666667
183912,63188,1231201,2024-12-27,1.0
187101,59396,1236350,2024-12-28,7.0
188844,62944,1231266,2024-12-27,1.0
191247,35732,1231300,2024-12-27,4.333333333333333
192735,1370,1231335,2024-12-27,2.3333333333333335
194883,59396,1236462,2024-12-28,2.3333333333333335
206439,11262,1236668,2024-12-28,224.33333333333337
208554,30500,1225100,2024-12-26,1.0
212220,16358,1236797,2024-12-28,4.333333333333333
223968,50718,1237017,2024-12-28,2.3333333333333335
231144,62274,1237217,2024-12-28,1.6666666666666667
237804,1370,1232750,2024-12-27,1.0
242412,63188,1232940,2024-12-27,1.0
246915,1370,1233151,2024-12-27,3.0
25749,16358,1235439,2024-12-28,1.0
154770,56714,1236114,2024-12-28,1.0
157500,35732,1236132,2024-12-28,13.666666666666666
157500,1304,1236132,2024-12-28,1.0
167136,11262,1236228,2024-12-28,3.6666666666666665
167451,1370,1231048,2024-12-27,2.3333333333333335
174468,63510,1236270,2024-12-28,13.666666666666666
183492,56714,1231195,2024-12-27,10.333333333333334
194883,59394,1240451,2024-12-29,1.0
198210,1370,1231490,2024-12-27,2.3333333333333335
209622,59396,1225127,2024-12-26,1.0
210876,56696,1231837,2024-12-27,1.0
210876,56696,1236760,2024-12-28,1.0
211533,62074,1231858,2024-12-27,3.6666666666666665
211815,35732,1231862,2024-12-27,1.0
231162,11262,1237218,2024-12-28,1.6666666666666667
241305,56714,1237510,2024-12-28,4.333333333333333
246915,1304,1233151,2024-12-27,1.6666666666666667
248061,1304,1233200,2024-12-27,2.3333333333333335
154434,1370,1236112,2024-12-28,1.6666666666666667
154542,62944,1236113,2024-12-28,1.6666666666666667
181662,1304,1231169,2024-12-27,1.0
183492,57414,1236320,2024-12-28,3.6666666666666665
186657,62944,1231229,2024-12-27,1.6666666666666667
203184,10652,1231645,2024-12-27,1.0
204243,63510,1231669,2024-12-27,1.0
212211,56714,1231875,2024-12-27,3.6666666666666665
251631,30500,1237814,2024-12-28,3.6666666666666665
172008,1304,1248078,2024-12-31,1.6666666666666667
195723,30500,1244800,2024-12-30,3.6666666666666665
211407,62074,1245137,2024-12-30,7.0
68676,30500,1247947,2024-12-31,33.666666666666664
172008,59396,1248078,2024-12-31,1.6666666666666667
207147,56714,1248186,2024-12-31,6.333333333333333
206439,1372,1245036,2024-12-30,27.0
214968,1370,1248226,2024-12-31,1.0
172008,62944,1248078,2024-12-31,1.6666666666666667
206439,33886,1245036,2024-12-30,33.666666666666664
211407,11262,1245137,2024-12-30,224.33333333333337
195723,10652,1244800,2024-12-30,3.0
203820,57414,1248173,2024-12-31,1.6666666666666667
72645,1304,1247966,2024-12-31,2.3333333333333335
203532,33886,1248172,2024-12-31,3.0
246711,39186,1246091,2024-12-30,3.6666666666666665
206427,1304,1248182,2024-12-31,20.333333333333332
195723,1304,1244800,2024-12-30,11.0
207147,1304,1248186,2024-12-31,1.0
214968,11262,1248226,2024-12-31,1.0
72645,57414,1247966,2024-12-31,1.6666666666666667
246711,59394,1246091,2024-12-30,1.0
246711,59396,1246091,2024-12-30,1.6666666666666667
249486,11262,1248416,2024-12-31,9.0
203532,30500,1248172,2024-12-31,3.6666666666666665
203820,1304,1248173,2024-12-31,2.3333333333333335
210114,1304,1248200,2024-12-31,11.0
214968,39186,1248226,2024-12-31,1.0
195723,11262,1244800,2024-12-30,7.0
203532,11262,1248172,2024-12-31,4.333333333333333
68676,57414,1247947,2024-12-31,1.0
207465,56714,1245056,2024-12-30,1.0
203106,33886,1244962,2024-12-30,13.666666666666666
203532,56714,1248172,2024-12-31,1.6666666666666667
195723,1370,1244800,2024-12-30,10.333333333333334
249486,1304,1248416,2024-12-31,1.0
206427,56714,1248182,2024-12-31,23.666666666666668
207465,33886,1245056,2024-12-30,13.666666666666666
210114,1370,1248200,2024-12-31,1.6666666666666667
68676,63510,1247947,2024-12-31,27.0
246711,1370,1246091,2024-12-30,2.3333333333333335
210114,62074,1248200,2024-12-31,2.3333333333333335
68676,1304,1247947,2024-12-31,4.333333333333333
214968,56714,1248226,2024-12-31,2.3333333333333335
192714,1370,1244741,2024-12-30,17.666666666666668
195723,59822,1244800,2024-12-30,3.0
246711,56714,1246091,2024-12-30,1.0
203820,1372,1248173,2024-12-31,1.6666666666666667
203820,63510,1248173,2024-12-31,7.0
68676,56714,1247947,2024-12-31,1.0
206427,1370,1248182,2024-12-31,20.333333333333332
161526,57414,1236205,2024-12-28,1.6666666666666667
166128,1372,1244502,2024-12-30,10.333333333333334
182292,35732,1236305,2024-12-28,3.6666666666666665
188331,54290,1240346,2024-12-29,5.0
196302,11262,1240485,2024-12-29,3.6666666666666665
203058,1304,1240653,2024-12-29,7.666666666666667
211965,56714,1240815,2024-12-29,3.6666666666666665
231909,1370,1237246,2024-12-28,1.6666666666666667
239247,56714,1237455,2024-12-28,1.0
154167,35732,1236111,2024-12-28,3.6666666666666665
161526,1304,1236205,2024-12-28,1.6666666666666667
171702,63418,1236250,2024-12-28,3.0
172161,59396,1236251,2024-12-28,7.0
176403,124,1236275,2024-12-28,20.333333333333332
196845,1370,1240500,2024-12-29,4.333333333333333
197676,57414,1240516,2024-12-29,1.0
208500,62074,1225096,2024-12-26,1.0
210408,30500,1240777,2024-12-29,1.0
210981,63510,1236765,2024-12-28,3.6666666666666665
251643,1370,1242195,2024-12-29,1.0
62817,124,1229921,2024-12-27,7.0
71766,35732,1239556,2024-12-29,3.6666666666666665
153438,57414,1240089,2024-12-29,1.6666666666666667
154167,57414,1236111,2024-12-28,1.0
155097,1304,1230882,2024-12-27,1.6666666666666667
166128,62944,1244502,2024-12-30,7.0
182292,56714,1236305,2024-12-28,1.0
193323,56714,1240415,2024-12-29,3.6666666666666665
203199,1304,1240657,2024-12-29,1.0
206361,62944,1240702,2024-12-29,1.0
210678,11262,1240785,2024-12-29,7.0
212283,11262,1245154,2024-12-30,3.6666666666666665
242388,11262,1226660,2024-12-26,33.666666666666664
72900,1304,1230180,2024-12-27,23.666666666666668
166128,56714,1244502,2024-12-30,13.666666666666666
186177,56714,1240320,2024-12-29,3.6666666666666665
189045,1372,1240355,2024-12-29,1.0
198945,63510,1240547,2024-12-29,4.333333333333333
207222,57804,1236679,2024-12-28,1.6666666666666667
211473,35732,1240806,2024-12-29,7.0
211950,39186,1236790,2024-12-28,1.6666666666666667
227973,1370,1241309,2024-12-29,7.0
239217,57414,1237452,2024-12-28,1.0
243927,63510,1241881,2024-12-29,2.3333333333333335
250434,11262,1242133,2024-12-29,67.0
66465,57414,1229995,2024-12-27,3.6666666666666665
128538,11262,1239998,2024-12-29,1.0
158742,56714,1240138,2024-12-29,4.333333333333333
182292,63188,1240289,2024-12-29,1.0
187734,1304,1236359,2024-12-28,3.0
194904,57414,1240452,2024-12-29,7.0
200259,11262,1240577,2024-12-29,3.6666666666666665
200259,1370,1240577,2024-12-29,1.6666666666666667
206406,33886,1240705,2024-12-29,3.6666666666666665
207330,56714,1236681,2024-12-28,1.6666666666666667
209622,50274,1240765,2024-12-29,1.0
211473,30500,1240806,2024-12-29,4.333333333333333
212283,1304,1245154,2024-12-30,5.0
225747,1370,1241236,2024-12-29,2.3333333333333335
242442,63188,1237533,2024-12-28,1.6666666666666667
71766,63510,1239556,2024-12-29,4.333333333333333
161403,57414,1240189,2024-12-29,1.6666666666666667
176403,3382,1236275,2024-12-28,13.666666666666666
176403,57414,1240268,2024-12-29,10.333333333333334
193323,11262,1240415,2024-12-29,10.333333333333334
196845,63188,1240500,2024-12-29,3.6666666666666665
208806,57414,1231783,2024-12-27,1.6666666666666667
211965,1304,1240815,2024-12-29,3.6666666666666665
244158,56714,1237588,2024-12-28,1.6666666666666667
245976,57414,1237636,2024-12-28,1.0
250020,63510,1242116,2024-12-29,1.6666666666666667
252066,57804,1242216,2024-12-29,1.0
72918,57414,1239590,2024-12-29,2.3333333333333335
183105,57414,1231186,2024-12-27,1.0
183492,11262,1244626,2024-12-30,59.666666666666664
189045,11262,1240355,2024-12-29,3.0
192159,63510,1240397,2024-12-29,13.666666666666666
203439,30500,1240658,2024-12-29,2.3333333333333335
225669,35846,1237051,2024-12-28,1.0
234555,11262,1226267,2024-12-26,1.6666666666666667
250275,62074,1242127,2024-12-29,1.6666666666666667
253098,63510,1242246,2024-12-29,7.0
253146,1304,1237867,2024-12-28,1.6666666666666667
155085,1304,1240102,2024-12-29,2.3333333333333335
193323,1370,1240415,2024-12-29,2.3333333333333335
206664,1304,1240710,2024-12-29,5.0
207222,39186,1236679,2024-12-28,7.0
216108,35732,1236882,2024-12-28,3.6666666666666665
225747,57414,1241236,2024-12-29,1.0
228687,63510,1237133,2024-12-28,3.6666666666666665
250434,56714,1242133,2024-12-29,13.666666666666666
250653,56714,1242147,2024-12-29,3.0
25749,54096,1239218,2024-12-29,4.333333333333333
72117,1370,1235684,2024-12-28,3.0
166128,57414,1244502,2024-12-30,3.6666666666666665
172587,1370,1240238,2024-12-29,2.3333333333333335
182292,1304,1240289,2024-12-29,1.0
186990,1370,1240328,2024-12-29,11.0
188331,54096,1240346,2024-12-29,33.666666666666664
189045,10652,1240355,2024-12-29,3.6666666666666665
198882,62376,1240544,2024-12-29,1.6666666666666667
205122,56714,1240684,2024-12-29,3.0
2061063,30500,1239141,2024-12-28,3.0
208572,10652,1236712,2024-12-28,7.0
212430,1370,1236801,2024-12-28,3.6666666666666665
217848,57414,1241002,2024-12-29,3.0
251202,63510,1242175,2024-12-29,1.6666666666666667
60888,63510,1239304,2024-12-29,7.0
67740,11262,1239456,2024-12-29,1.0
153048,63188,1240087,2024-12-29,1.6666666666666667
183105,61280,1231186,2024-12-27,5.0
189045,63510,1240355,2024-12-29,3.6666666666666665
197529,56714,1236507,2024-12-28,1.0
203310,56714,1224956,2024-12-26,1.0
203532,59394,1236626,2024-12-28,1.0
207087,39186,1240714,2024-12-29,7.0
208518,1304,1236709,2024-12-28,1.6666666666666667
210627,11262,1240784,2024-12-29,3.6666666666666665
72918,56714,1239590,2024-12-29,1.0
167316,63188,1240213,2024-12-29,1.6666666666666667
178458,59396,1231139,2024-12-27,1.6666666666666667
196302,39186,1240485,2024-12-29,1.6666666666666667
212430,56714,1236801,2024-12-28,1.6666666666666667
212448,57414,1240830,2024-12-29,1.0
216498,56696,1240960,2024-12-29,1.0
220302,63510,1236940,2024-12-28,1.0
239247,30500,1237455,2024-12-28,1.6666666666666667
244041,1370,1233016,2024-12-27,4.333333333333333
250434,57414,1242133,2024-12-29,7.0
163131,62944,1240199,2024-12-29,3.0
166128,63510,1244502,2024-12-30,20.333333333333332
194229,57414,1240437,2024-12-29,3.0
207087,62944,1240714,2024-12-29,1.6666666666666667
208518,63510,1236709,2024-12-28,3.6666666666666665
210678,30500,1240785,2024-12-29,3.6666666666666665
211533,61348,1240807,2024-12-29,1.0
211950,57414,1236790,2024-12-28,1.6666666666666667
215298,57414,1236872,2024-12-28,10.333333333333334
72117,56714,1235684,2024-12-28,2.3333333333333335
72900,56714,1230180,2024-12-27,17.0
72918,1370,1239590,2024-12-29,2.3333333333333335
182292,1370,1240289,2024-12-29,1.6666666666666667
183468,63510,1236317,2024-12-28,1.6666666666666667
186882,56714,1240326,2024-12-29,3.0
187101,57414,1240330,2024-12-29,7.0
194229,61540,1240437,2024-12-29,27.0
203058,1370,1240653,2024-12-29,3.6666666666666665
212469,62074,1240831,2024-12-29,7.0
216108,56714,1236882,2024-12-28,1.0
216108,1370,1236882,2024-12-28,3.0
219522,56714,1236929,2024-12-28,1.0
222894,57414,1237000,2024-12-28,1.0
225276,63188,1241212,2024-12-29,1.0
242388,11262,1226660,2024-12-26,11.666666666666666
246963,10808,1237662,2024-12-28,1.6666666666666667
250947,1304,1242162,2024-12-29,2.3333333333333335
129135,62860,1236040,2024-12-28,1.0
129135,63188,1236040,2024-12-28,1.6666666666666667
165717,50274,1240204,2024-12-29,1.0
166128,33886,1244502,2024-12-30,20.333333333333332
178458,62944,1240274,2024-12-29,1.6666666666666667
183105,63510,1240296,2024-12-29,10.333333333333334
188844,11262,1240353,2024-12-29,3.0
192159,30500,1240397,2024-12-29,10.333333333333334
203532,63510,1236626,2024-12-28,1.6666666666666667
205659,62074,1240695,2024-12-29,1.6666666666666667
205659,10652,1240695,2024-12-29,2.3333333333333335
206637,11262,1240708,2024-12-29,8.333333333333334
208518,50718,1236709,2024-12-28,5.666666666666667
208872,30500,1240751,2024-12-29,33.666666666666664
211749,56714,1245143,2024-12-30,7.0
212220,61348,1240825,2024-12-29,4.333333333333333
236775,63188,1241622,2024-12-29,3.0
159330,56714,1236168,2024-12-28,1.6666666666666667
167364,57414,1244511,2024-12-30,1.6666666666666667
183492,50274,1240299,2024-12-29,1.6666666666666667
187962,63510,1240340,2024-12-29,3.0
204375,30500,1236634,2024-12-28,1.6666666666666667
206637,62860,1240708,2024-12-29,1.6666666666666667
208506,63510,1225097,2024-12-26,1.6666666666666667
209976,63510,1236736,2024-12-28,1.6666666666666667
212448,35732,1240830,2024-12-29,3.6666666666666665
217380,1370,1240992,2024-12-29,3.6666666666666665
251643,56714,1242195,2024-12-29,1.0
61977,56696,1239329,2024-12-29,1.0
61977,11262,1239329,2024-12-29,5.666666666666667
128901,1370,1240003,2024-12-29,7.0
129153,30500,1236041,2024-12-28,3.6666666666666665
155097,56714,1230882,2024-12-27,1.6666666666666667
155097,35732,1230882,2024-12-27,1.0
175239,1304,1224378,2024-12-26,1.0
191247,35846,1240384,2024-12-29,2.3333333333333335
195249,30500,1236469,2024-12-28,1.0
197802,56714,1236517,2024-12-28,1.0
220218,63510,1236939,2024-12-28,1.6666666666666667
223782,1372,1241164,2024-12-29,1.0
233970,1370,1241522,2024-12-29,1.6666666666666667
65640,56714,1229978,2024-12-27,3.0
172056,33886,1240236,2024-12-29,1.6666666666666667
176403,63510,1240268,2024-12-29,67.0
187101,10652,1240330,2024-12-29,13.666666666666666
203322,30500,1221907,2024-12-25,2.3333333333333335
231909,59394,1237246,2024-12-28,1.0
232269,63510,1241462,2024-12-29,8.333333333333334
249486,33886,1242091,2024-12-29,224.33333333333337
251106,63510,1242169,2024-12-29,7.0
193323,63418,1240415,2024-12-29,1.0
206673,62074,1240711,2024-12-29,1.0
206673,11262,1240711,2024-12-29,7.0
227310,33886,1241288,2024-12-29,7.0
233970,63510,1241522,2024-12-29,1.0
248013,62074,1242031,2024-12-29,2.3333333333333335
25743,1304,1235438,2024-12-28,10.333333333333334
60888,1370,1239304,2024-12-29,3.0
189045,1370,1240355,2024-12-29,5.666666666666667
191247,56696,1240384,2024-12-29,11.0
198882,57414,1240544,2024-12-29,2.3333333333333335
206637,1304,1240708,2024-12-29,3.6666666666666665
222669,63538,1236994,2024-12-28,10.333333333333334
225276,30500,1241212,2024-12-29,2.3333333333333335
233970,1304,1241522,2024-12-29,1.0
239247,62074,1226497,2024-12-26,2.3333333333333335
64299,63188,1235560,2024-12-28,1.6666666666666667
64893,63188,1229963,2024-12-27,1.6666666666666667
65640,63188,1229978,2024-12-27,5.0
128538,1370,1239998,2024-12-29,1.0
183492,10652,1240299,2024-12-29,67.0
188331,39186,1240346,2024-12-29,100.33333333333331
192771,59396,1240408,2024-12-29,3.0
